41590370,장안면,41590,화성시,253004.9,206283.4,True,"2780:04,2780:09,D326:23,D329:09,D332:01,D332:02,D332:03,D332:04,D332:05,D332:06,D332:07,D332:08,D332:09,D332:10,D332:11,D332:12,D332:15,D332:16,S332:05,S332:06,S332:13,S332:25,S335:01,S335:02,S335:03,S335:04,S335:05,S335:06,S335:08,S335:09,S335:10,S335:11,S335:12,S335:13,S335:14,S335:15,S335:16,S335:17,S335:18,S335:19,S335:20,S335:21",equal_split
41590400,양감면,41590,화성시,165932.6,165932.6,False,"2180:08,2182:20,D326:01,D326:03,D326:04,D326:05,D326:09,D326:13,D326:15,D467:02,D467:03,S310:05,S310:10,S310:11,S310:12,S310:13,S310:15,S310:18,S338:01,S338:07,S338:08,S338:09,S338:10,S338:15,S338:21",equal_split
41590410,정남면,41590,화성시,330327.7,266963.7,True,"2180:04,2180:08,2180:11,2180:12,2180:13,2180:20,2180:21,2180:22,2180:26,2182:20,2780:01,D467:01,D467:02,D467:04,D467:05,D467:06,D467:07,D467:08,D467:09,D467:10,D467:11,D467:14,D467:18,E459:01,E459:02,E459:04,E459:06,E459:11,E459:12,E459:21,E459:24,E459:25,E459:27,S310:22,S351:04",equal_split
44131102,성황동,44131,천안시 동남구,6515.4,6515.4,False,"2724:12,2724:22",equal_split
44131104,사직동,44131,천안시 동남구,2563.4,2563.4,False,2724:12,equal_split
44131105,영성동,44131,천안시 동남구,7119.6,7119.6,False,"2724:06,2724:13,S528:09",equal_split
44131107,원성동,44131,천안시 동남구,14171.7,14171.7,False,"2724:03,2724:10,2724:13,2724:22,S528:09",equal_split
44131108,구성동,44131,천안시 동남구,21951.2,21951.2,False,"2724:01,2724:03,2724:10,2724:12,2724:14,2724:18,2724:25,S528:09",equal_split
44131109,청수동,44131,천안시 동남구,7138.7,7138.7,False,"2724:03,2724:06,2724:18,S528:09",equal_split
44131110,삼룡동,44131,천안시 동남구,19304.6,19304.6,False,"2724:01,2724:02,2724:07,2724:14,2724:15,2724:16,2724:17,2724:18",equal_split
44131111,청당동,44131,천안시 동남구,9585.5,9585.5,False,"2724:18,2724:19,D360:06,S528:09",equal_split
44131112,유량동,44131,천안시 동남구,1758.3,1758.3,False,2724:03,equal_split
44131113,봉명동,44131,천안시 동남구,19058.9,19058.9,False,"2724:23,S507:04,S507:09,S507:15,S528:16",equal_split
44131114,다가동,44131,천안시 동남구,10578.2,10578.2,False,"2724:06,2724:12,2724:23,S507:15,S528:09",equal_split
44131115,용곡동,44131,천안시 동남구,7061.6,7061.6,False,"2724:06,S528:09,S528:11",equal_split
44131116,신방동,44131,천안시 동남구,28892.0,28892.0,False,"2724:06,2724:23,D360:06,S528:01,S528:09,S528:10,S528:11,S528:13,S528:46",equal_split
44131118,신부동,44131,천안시 동남구,35686.0,35686.0,False,"2610:12,2610:14,2724:03,2724:10,2724:12,2724:13,2724:21,2724:22,2724:25,S507:01",equal_split
44131119,안서동,44131,천안시 동남구,20694.3,20694.3,False,"2610:04,2610:12,2610:14,2724:03,2724:25",equal_split
44131120,구룡동,44131,천안시 동남구,12549.2,12549.2,False,"2724:18,2724:19,2724:24,D360:06,S528:09",equal_split
44131250,목천읍,44131,천안시 동남구,34592.9,34592.9,False,"2724:01,2724:02,2724:03,2724:07,2724:14,2724:15,2724:16,2724:17,2724:19,2724:24,D360:08,S501:02,S520:09,S520:15",equal_split
44131310,풍세면,44131,천안시 동남구,63236.8,59652.8,True,"2724:06,2724:19,2724:24,D360:01,D360:02,D360:03,D360:05,D360:06,D360:07,D360:08,E522:10,E522:22,S528:01,S528:09,S528:10",equal_split
44131330,북면,44131,천안시 동남구,32232.9,29088.4,True,"2610:24,2724:14,2724:17,S520:03,S520:06,S520:07,S520:09,S520:15",equal_split
44133101,와촌동,44133,천안시 서북구,5166.6,5166.6,False,"2724:23,S507:15",equal_split
44133102,성정동,44133,천안시 서북구,36993.7,36993.7,False,"S507:01,S507:04,S507:08,S507:09,S507:15,S507:16,S507:21",equal_split
44133103,백석동,44133,천안시 서북구,57561.4,57561.4,False,"2676:22,2676:23,S507:03,S507:04,S507:05,S507:13,S507:19,S516:02,S527:24",equal_split
44133104,두정동,44133,천안시 서북구,30965.7,30965.7,False,"2676:17,2724:10,2724:21,S507:01,S507:03,S507:16,S507:21",equal_split
44133105,성성동,44133,천안시 서북구,44736.0,44736.0,False,"2676:02,2676:06,2676:08,2676:15,2676:17,2676:22,2676:23,2676:25,2676:26",equal_split
44133106,차암동,44133,천안시 서북구,77156.7,77156.7,False,"2676:02,2676:08,2676:09,2676:15,2676:20,2676:23,2676:24,2676:26,S516:21,S516:22,S516:23,S527:06,S527:11,S527:12,S527:17",equal_split
44133107,쌍용동,44133,천안시 서북구,24334.3,24334.3,False,"2724:23,S507:04,S507:09,S507:15,S528:09,S528:13,S528:16",equal_split
44133108,불당동,44133,천안시 서북구,14067.8,14067.8,False,"S507:05,S507:19,S516:02",equal_split
44133109,업성동,44133,천안시 서북구,29151.2,29151.2,False,"2676:02,2676:03,2676:06,2676:08,2676:10,2676:15,2676:20,S527:18",equal_split
44133110,신당동,44133,천안시 서북구,17320.7,17320.7,False,"2676:03,2676:06,2724:21,S507:16,S527:02,S527:18",equal_split
44133111,부대동,44133,천안시 서북구,15823.3,15823.3,False,"2676:02,2676:06,2676:17,2724:21,S507:16",equal_split
44133250,성환읍,44133,천안시 서북구,78145.8,16810.8,True,"E399:02,E399:03,E399:07,S506:01,S506:02,S506:03,S506:05,S506:06,S506:07,S506:08,S506:09,S506:10,S506:11,S506:12,S506:20,S506:21,S506:23,S506:24,S527:14",equal_split
44133253,성거읍,44133,천안시 서북구,134574.4,123747.4,True,"2610:01,2610:04,2610:05,2610:06,2610:07,2610:09,2610:10,2610:11,2610:12,2610:14,2610:15,2610:16,2610:17,2610:18,2610:19,2610:20,2610:24,2676:03,2676:06,E399:01,E399:04,E399:05,S527:02,S527:16,S527:18",equal_split
44133256,직산읍,44133,천안시 서북구,187517.1,162162.6,True,"2610:02,2610:17,2610:18,2676:03,2676:08,2676:09,2676:10,2676:15,2676:16,2676:24,E399:01,E399:02,E399:03,E399:04,E399:05,E399:06,E399:07,S506:07,S506:11,S506:20,S506:23,S506:24,S516:22,S516:23,S527:02,S527:04,S527:05,S527:06,S527:07,S527:09,S527:14,S527:16,S527:17,S527:18",equal_split
44133310,입장면,44133,천안시 서북구,84768.2,84768.2,False,"2610:03,2610:05,2610:06,2610:07,2610:08,2610:09,2610:15,2610:19,2610:22,2610:23,2610:24,E399:04,E399:05,E399:07,S506:08,S506:12",equal_split
44180101,대천동,44180,보령시,9474.0,7401.0,True,"2822:05,2822:06,2822:08,2822:10,2822:11,E487:04",equal_split
44180102,죽정동,44180,보령시,2906.7,2492.5,True,"2822:06,2822:08,2822:15,E487:08",equal_split
44180103,화산동,44180,보령시,1476.7,6.0,True,"2822:15,E487:07,E487:08",equal_split
44180104,동대동,44180,보령시,9335.6,8279.1,True,"2822:06,E487:01,E487:02,E487:04,E487:07,E487:08",equal_split
44180105,명천동,44180,보령시,11874.2,9015.2,True,"2822:05,2822:06,E487:01,E487:02,E487:04,E487:07,E487:08,E487:09",equal_split
44180106,궁촌동,44180,보령시,11727.6,7856.2,True,"2822:05,2822:10,2822:11,E487:02,E487:04,E487:09",equal_split
44180107,내항동,44180,보령시,6228.9,2357.5,True,"2822:05,2822:10,2822:11,E487:09",equal_split
44180108,남곡동,44180,보령시,4426.5,2353.5,True,"2822:05,2822:10,2822:11",equal_split
44180109,요암동,44180,보령시,2538.6,740.1,True,"2822:05,E487:09",equal_split
44180110,신흑동,44180,보령시,8748.4,2357.5,True,"2822:05,2822:10,2822:11,E487:03,E487:09",equal_split
44180250,웅천읍,44180,보령시,4351.8,48.5,True,"E487:05,E487:06,E487:07,E487:09,E487:10,E487:11",equal_split
44180310,주포면,44180,보령시,501.2,2.0,True,"2822:01,2822:02,2822:07,2822:15",equal_split
44180320,오천면,44180,보령시,2539.1,2.0,True,"2822:01,2822:02,2822:03,2822:07,2822:09,S523:02",equal_split
44180330,천북면,44180,보령시,1670.2,8.3,True,"2822:01,2822:07,2822:09,D354:02,D354:04,D354:05,D354:08,D354:11,D354:13",equal_split
44180340,청소면,44180,보령시,507.6,8.3,True,"2822:01,2822:02,2822:07,2822:15,D354:04,D354:13",equal_split
44180350,청라면,44180,보령시,764.8,288.0,True,"2437:03,2822:07,2822:15,E487:08",equal_split
44180360,남포면,44180,보령시,12950.3,6127.4,True,"E487:01,E487:02,E487:03,E487:04,E487:05,E487:06,E487:07,E487:08,E487:09,E487:10,E487:11",equal_split
44180380,주산면,44180,보령시,1287.6,628.7,True,"E487:01,E487:05,E487:06,E487:11",equal_split
44180390,미산면,44180,보령시,1685.9,986.7,True,"2824:07,2824:09,E487:01,E487:05,E487:11",equal_split
44180400,성주면,44180,보령시,1640.7,584.2,True,"E487:01,E487:07,E487:08",equal_split
44180410,주교면,44180,보령시,33906.2,28920.7,True,"2822:01,2822:02,2822:03,2822:05,2822:06,2822:07,2822:08,2822:09,2822:10,2822:11,2822:14,2822:15,2822:20,2822:23",equal_split
44200101,온천동,44200,아산시,19238.9,19238.9,False,"2670:11,2670:12,E522:01,E522:06,E522:07,E522:08,E522:12,E522:13,E522:14",equal_split
44200102,실옥동,44200,아산시,13612.8,13612.8,False,"2670:02,2670:04,2670:07,2670:11,2670:12,E522:08,E522:12,E522:13",equal_split
44200103,방축동,44200,아산시,10306.4,10306.4,False,"2670:07,2670:09,2670:11,2670:12,E522:08",equal_split
44200104,기산동,44200,아산시,1806.7,1806.7,False,"2670:12,E522:02",equal_split
44200106,신인동,44200,아산시,5766.0,5766.0,False,"2670:10,2670:12,E522:02",equal_split
44200107,법곡동,44200,아산시,5011.6,5011.6,False,"2670:12,E522:01,E522:02,E522:14",equal_split
44200108,장존동,44200,아산시,2940.7,2940.7,False,"2670:12,E522:02,E522:09",equal_split
44200109,좌부동,44200,아산시,9683.7,9683.7,False,"E522:01,E522:02,E522:09,E522:14,E522:23",equal_split
44200110,읍내동,44200,아산시,6145.6,6145.6,False,"2670:12,E522:01,E522:02,E522:09,E522:14",equal_split
44200111,풍기동,44200,아산시,12836.2,12836.2,False,"E522:01,E522:02,E522:06,E522:14,E522:18",equal_split
44200112,용화동,44200,아산시,11501.6,11501.6,False,"2670:12,E522:01,E522:02,E522:14,E522:18",equal_split
44200113,모종동,44200,아산시,16968.9,16968.9,False,"2670:01,E522:06,E522:07,E522:08,E522:11,E522:12,E522:13",equal_split
44200114,권곡동,44200,아산시,14968.6,14968.6,False,"2670:01,E522:06,E522:07,E522:08,E522:12,E522:13",equal_split
44200115,배미동,44200,아산시,7733.0,7733.0,False,"2670:02,2670:04,2670:07,2670:09,2670:11",equal_split
44200116,득산동,44200,아산시,15919.9,15919.9,False,"2670:06,2670:07,2670:09,2670:10,2670:11,E522:02",equal_split
44200117,점양동,44200,아산시,561.3,561.3,False,E522:02,equal_split
44200118,신동,44200,아산시,9435.9,9435.9,False,"E522:07,E522:08,E522:11,E522:19",equal_split
44200119,남동,44200,아산시,6346.2,6346.2,False,"E522:01,E522:02,E522:06,E522:14",equal_split
44200250,염치읍,44200,아산시,17070.6,17070.6,False,"2670:01,2670:04,2764:05,2764:13,E522:08,E522:11,E522:19,S516:05,S516:07,S526:08",equal_split
44200253,배방읍,44200,아산시,88798.6,88798.6,False,"D360:05,D360:07,E522:01,E522:02,E522:03,E522:07,E522:09,E522:10,E522:11,E522:14,E522:16,E522:19,E522:20,E522:21,E522:22,E522:23,S516:05,S516:20,S528:01,S528:09,S528:10,S528:11,S528:13,S528:46",equal_split
44200310,송악면,44200,아산시,6592.3,6592.3,False,"2823:03,E522:02,E522:09",equal_split
44200330,탕정면,44200,아산시,43143.6,43143.6,False,"E522:03,E522:10,E522:16,E522:22,S516:01,S516:02,S516:04,S516:05,S516:06,S516:20,S516:23,S528:09",equal_split
44200350,음봉면,44200,아산시,122724.3,115156.3,True,"2676:09,2676:24,2764:05,2764:13,D352:09,D352:12,D352:13,D352:14,D352:15,D352:17,D352:18,E522:19,S506:02,S506:20,S506:21,S516:01,S516:02,S516:04,S516:07,S516:08,S516:09,S516:20,S516:21,S516:22,S516:23,S516:26,S526:04,S526:05,S526:08,S527:07,S527:14",equal_split
44200360,둔포면,44200,아산시,93968.5,81390.0,True,"D352:06,D352:07,D352:08,D352:09,D352:12,D352:13,D352:14,D352:15,D352:16,D352:17,D352:18,S506:01,S506:02,S506:03,S506:05,S506:21,S516:07,S526:01,S526:03,S526:04,S526:05",equal_split
44200370,영인면,44200,아산시,101806.9,93052.9,True,"2670:01,2764:01,2764:02,2764:03,2764:08,2764:13,2764:16,2764:17,D352:16,S526:01,S526:02,S526:03,S526:04,S526:05,S526:06,S526:08,S526:09",equal_split
44200410,신창면,44200,아산시,55432.6,55149.6,True,"2670:01,2670:02,2670:03,2670:04,2670:05,2670:06,2670:07,2670:08,2670:09,2670:10,2670:11,2670:12,2670:13,2764:05,2764:13,2764:19,E522:02,S526:08",equal_split
44210101,읍내동,44210,서산시,5372.8,1437.2,True,"2044:01,2044:08,2044:10,2044:12,2044:14,2044:17",equal_split
44210102,동문동,44210,서산시,6744.7,1493.6,True,"2044:01,2044:03,2044:07,2044:08,2044:10,2044:12,2044:13,2044:14,2044:16,2044:17,2044:18",equal_split
44210103,갈산동,44210,서산시,0.0,0.0,False,"2044:08,2044:17",equal_split
44210104,온석동,44210,서산시,4700.4,4450.6,True,"2044:01,2044:04,2044:07,2044:08,2044:09,2044:11,2044:18,2044:19,S522:08",equal_split
44210105,잠홍동,44210,서산시,3628.0,3378.2,True,"2044:04,2044:07,2044:18,2044:19",equal_split
44210106,수석동,44210,서산시,4357.3,3390.9,True,"2044:03,2044:04,2044:07,2044:13,2044:16,2044:18",equal_split
44210107,석림동,44210,서산시,8256.5,3005.4,True,"2044:03,2044:05,2044:07,2044:10,2044:13,2044:14,2044:16,2044:18",equal_split
44210108,석남동,44210,서산시,2612.7,2612.7,False,"2044:05,2044:13,2044:14,2044:16",equal_split
44210109,예천동,44210,서산시,3700.9,3700.9,False,"2044:01,2044:05,2044:12,2044:14,2044:16,2044:17",equal_split
44210250,대산읍,44210,서산시,24269.5,14991.0,True,"2765:01,2765:02,2765:03,2765:04,2765:05,2765:06,2765:07,2765:19,S522:04,S522:08",equal_split
44210310,인지면,44210,서산시,1088.2,1088.2,False,"2044:01,2044:08,2044:12,2044:13,2044:14,2044:17",equal_split
44210320,부석면,44210,서산시,21396.2,1088.2,True,"2044:01,2044:12,2044:13,2044:14,2044:17,2675:02,2675:03,2675:13",equal_split
44210330,팔봉면,44210,서산시,13114.2,1088.2,True,"2044:01,2044:08,2044:12,2044:14,2675:01,2675:02,2675:09,2675:13,S522:07",equal_split
44210340,지곡면,44210,서산시,12630.5,4387.0,True,"2044:08,2044:09,2765:05,2765:06,2787:02,S522:02,S522:04,S522:07,S522:08,S522:10,S522:13,S522:14",equal_split
44210360,성연면,44210,서산시,29749.4,5527.4,True,"2044:06,2044:08,2044:09,2044:11,2765:05,2787:02,S522:02,S522:04,S522:07,S522:08,S522:10,S522:11,S522:12,S522:13,S522:14",equal_split
44210370,음암면,44210,서산시,9463.1,4578.6,True,"2044:03,2044:04,2044:06,2044:07,2044:08,2044:09,2044:11,2044:16,2044:19,2787:02,S530:01,S530:04",equal_split
44210380,운산면,44210,서산시,2647.0,2397.2,True,"2044:11,2044:19,2787:01,2787:05,D355:04,S530:04",equal_split
44210390,해미면,44210,서산시,14228.3,6631.4,True,"2044:03,2044:07,2044:13,2044:16,S530:01,S530:02,S530:03,S530:04,S530:05,S530:07,S530:10",equal_split
44210400,고북면,44210,서산시,1966.0,1966.0,False,"2489:06,S530:01,S530:05,S530:07,S530:10",equal_split
44270101,읍내동,44270,당진시,12689.0,10949.4,True,"D521:10,E393:01,E393:02,E393:09,E393:10,E393:11",equal_split
44270102,채운동,44270,당진시,8587.8,6848.2,True,"2787:03,2787:09,D521:10,E393:01,E393:10,E393:11",equal_split
44270103,우두동,44270,당진시,4252.5,2512.9,True,"2787:08,D521:10,E393:05,E393:10,E393:11",equal_split
44270104,원당동,44270,당진시,12632.0,10892.4,True,"2787:09,D521:10,E393:01,E393:02,E393:05,E393:10,E393:11",equal_split
44270105,시곡동,44270,당진시,14922.4,12233.4,True,"E393:01,E393:02,E393:05,E393:09,E393:10,E393:11,E393:17",equal_split
44270106,수청동,44270,당진시,6154.5,6154.5,False,"2787:09,E393:01,E393:09",equal_split
44270107,대덕동,44270,당진시,5146.1,5146.1,False,"2787:09,E393:09,E393:10",equal_split
44270108,행정동,44270,당진시,5666.3,3926.7,True,"2787:03,2787:05,2787:09,D521:10,E393:10",equal_split
44270109,용연동,44270,당진시,1739.2,1739.2,False,"2787:05,E393:10",equal_split
44270110,사기소동,44270,당진시,596.1,596.1,False,"2787:01,2787:05",equal_split
44270111,구룡동,44270,당진시,596.1,596.1,False,"2787:01,2787:05",equal_split
44270250,합덕읍,44270,당진시,79990.4,74884.2,True,"2051:01,2051:09,2051:12,2051:15,D990:01,D990:02,D990:03,D990:04,D990:05,D990:06,D990:07,D990:08,D990:09,D990:10,D990:16,E393:18,E393:19,E393:20",equal_split
44270253,송악읍,44270,당진시,110641.6,84602.6,True,"2826:01,2826:02,2826:03,2826:04,2826:07,2826:09,2826:10,2826:12,2826:14,2826:19,2826:20,2826:23,2826:24,2826:25,E393:01,E393:03,E393:04,E393:05,E393:07,E393:08,E393:09,E393:10,E393:11,E393:12,E393:13,E393:15,E393:17,E393:18,E393:19,E393:20",equal_split
44270310,고대면,44270,당진시,10512.5,3679.3,True,"2787:02,2787:03,2787:04,2787:08,D521:03,D521:05,D521:06,D521:07,D521:09,D521:10,E393:05,E393:11",equal_split
44270320,석문면,44270,당진시,17080.2,2617.5,True,"2765:04,2787:04,D521:03,D521:05,D521:06,D521:07,D521:09,D521:10,D521:11,D521:12",equal_split
44270330,대호지면,44270,당진시,838.7,838.7,False,"2044:09,2787:02,2787:04,D521:05",equal_split
44270340,정미면,44270,당진시,3859.7,3859.7,False,"2044:11,2787:01,2787:02,2787:03,2787:04,2787:05,2787:08,2787:09",equal_split
44270350,면천면,44270,당진시,12167.0,11917.2,True,"2044:19,2051:02,2787:01,2787:05,D990:02,D990:06,D990:08,D990:09",equal_split
44270360,순성면,44270,당진시,28516.2,25254.0,True,"2787:01,2787:05,D990:01,D990:08,E393:03,E393:08,E393:09,E393:12,E393:15,E393:17,E393:18,E393:19,E393:20",equal_split
44270370,우강면,44270,당진시,11818.9,8759.2,True,"2051:01,2051:09,2826:03,D990:01,E393:03,E393:20",equal_split
44270380,신평면,44270,당진시,16127.9,14991.0,True,"2826:02,2826:03,2826:07,2826:14,2826:20,D990:01,E393:03,E393:07,E393:13,E393:20",equal_split
44270390,송산면,44270,당진시,15314.8,10998.3,True,"2826:01,2826:02,2826:12,2826:25,D521:09,D521:11,E393:04,E393:05,E393:11",equal_split
44800250,홍성읍,44800,홍성군,66787.4,60327.4,True,"2489:02,2489:04,2489:05,2489:06,2489:07,2489:08,2489:09,2489:10,2489:11,2489:12,2489:13,2489:14,2489:15,2489:16,2489:17,2489:18,2489:19,2489:20,D354:05,D354:10",equal_split
44800320,금마면,44800,홍성군,574.7,281.4,True,"2489:04,2489:07,2489:12,D355:07",equal_split
44800330,홍동면,44800,홍성군,275.3,0.7,True,"2489:04,2489:09,2489:12,D354:09",equal_split
44800350,은하면,44800,홍성군,17745.7,1412.5,True,"2489:02,2489:05,2489:10,2489:13,D354:01,D354:02,D354:03,D354:04,D354:05,D354:06,D354:08,D354:09,D354:10,D354:11,D354:13",equal_split
44800360,결성면,44800,홍성군,4931.1,836.1,True,"2489:05,2489:10,2489:19,D354:01,D354:05,D354:06,D354:08,D354:12",equal_split
44800370,서부면,44800,홍성군,3347.4,0.0,True,"D354:01,D354:06,D354:08,D354:12",equal_split
44800380,갈산면,44800,홍성군,3281.6,1964.6,True,"2489:06,2489:10,2489:16,2489:19,D354:06,S530:07,S530:10",equal_split
44800390,구항면,44800,홍성군,17265.2,11389.9,True,"2489:02,2489:05,2489:06,2489:09,2489:10,2489:13,2489:14,2489:18,2489:19,D354:05,D354:09,D354:10",equal_split
44810250,예산읍,44810,예산군,22222.0,22222.0,False,"2051:04,2051:05,2051:06,2051:07,2051:08,2051:10,2051:11,2051:14,2051:18,2670:06,2764:18",equal_split
44810253,삽교읍,44810,예산군,37732.4,37439.1,True,"2051:02,2051:03,2051:04,2051:15,2489:07,2489:17,D355:01,D355:02,D355:03,D355:04,D355:05,D355:06,D355:08,D355:09,D355:10,D355:15",equal_split
44810310,대술면,44810,예산군,1953.8,1953.8,False,"2051:06,2051:18,E522:09",equal_split
44810320,신양면,44810,예산군,6469.5,6469.5,False,"2051:06,2051:14,2051:17,2051:18,2437:06,2823:03",equal_split
44810330,광시면,44810,예산군,813.1,813.1,False,"2051:06,2051:14,2051:17,2437:05,2489:12,D355:06,D355:07",equal_split
44810340,대흥면,44810,예산군,813.1,813.1,False,"2051:04,2051:05,2051:14,2051:17,D355:06,D355:07",equal_split
44810350,응봉면,44810,예산군,25413.3,25413.3,False,"2051:04,2051:17,D355:01,D355:02,D355:04,D355:05,D355:06,D355:07,D355:08,D355:09,D355:15,D355:16",equal_split
44810360,덕산면,44810,예산군,14604.4,13331.9,True,"2489:06,2489:08,2489:10,2489:16,2489:19,D355:03,D355:04,S530:02",equal_split
44810370,봉산면,44810,예산군,2479.9,2230.1,True,"2044:19,2051:02,D355:03,D355:04,D355:08",equal_split
44810380,고덕면,44810,예산군,72693.0,72693.0,False,"2051:02,2051:04,2051:09,2051:15,2051:19,D355:04,D355:08,D990:03,D990:06,D990:07,D990:08,D990:11,D990:12,D990:13,D990:14,D990:15",equal_split
44810390,신암면,44810,예산군,30719.8,18981.5,True,"2051:01,2051:02,2051:03,2051:04,2051:05,2051:06,2051:07,2051:08,2051:09,2051:10,2051:11,2051:12,2051:14,2051:15,2051:16,2051:17,2051:18,2051:19",equal_split
44810400,오가면,44810,예산군,17571.9,15137.9,True,"2051:02,2051:03,2051:04,2051:10,2051:14,2051:15,2051:16,2051:17,2051:18,D355:02,D355:05,D355:06,D355:07,D355:15",equal_split
